,name,text
490,Ultra V Plus Half-cell Bifacial Module - 570 - 590 Watt (580W),"name:Ultra V Plus Half-cell Bifacial Module - 570 - 590 Watt (580W);Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:156.0;wattage:580.0;height:35mm;weight:35.5;application:Commercial;product url:[Ultra V Plus Half-cell Bifacial Module - 570 - 590 Watt (580W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-plus-half-cell-bifacial-module-570-590-watt-580w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4489db00-2502-4c06-af3e-a90903398640/Ultra%20V%20Plus%20Half-cell%20Bifacial%20Module%20-%20570%20-%20590%20Watt%20%28580W%29_img.jpg]"
491,Ultra X plus Half-cell Monofacial Module - 650 - 670 Watt (655W),"name:Ultra X plus Half-cell Monofacial Module - 650 - 670 Watt (655W);Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:132.0;wattage:655.0;height:35mm;weight:34.5;application:Commercial;product url:[Ultra X plus Half-cell Monofacial Module - 650 - 670 Watt (655W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-x-plus-half-cell-monofacial-module-650-670-watt-655w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d5e27f21-e1cd-4b13-8a14-8ba9aafd3175/Ultra%20X%20plus%20Half-cell%20Monofacial%20Module%20-%20650%20-%20670%20Watt%20%28655W%29_img.jpg]"
492,Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (410W),"name:Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (410W);Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:108.0;wattage:410.0;height:30mm;weight:23.8;application:Residential;product url:[Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (410W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-bifacial-module-410-430-watt-410w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0b7373c5-f4be-48f8-8ccb-68601b1b8a24/Ultra%20V%20Pro%20mini%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20410%20-%20430%20Watt%20%28410W%29_img.jpeg]"
493,Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (415W) Nshm+,"name:Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (415W) Nshm+;Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:108.0;wattage:415.0;height:30mm;weight:21.9;application:Residential;product url:[Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (415W) Nshm+](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-bifacial-module-410-430-watt-415w-nshm-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6c071915-89bc-47f5-a317-16e3aa93b1d8/Ultra%20V%20Pro%20mini%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20410%20-%20430%20Watt%20%28415W%29%20Nshm%2B_img.jpg]"
494,Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (430W) Nshm+,"name:Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (430W) Nshm+;Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:108.0;wattage:430.0;height:30mm;weight:21.9;application:Commercial;product url:[Ultra V Pro mini Half-cell N-Type TOPCon Bifacial Module - 410 - 430 Watt (430W) Nshm+](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-pro-mini-half-cell-n-type-topcon-bifacial-module-410-430-watt-430w-nshm-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2333788d-3acf-484e-a01c-d9a991c147b1/Ultra%20V%20Pro%20mini%20Half-cell%20N-Type%20TOPCon%20Bifacial%20Module%20-%20410%20-%20430%20Watt%20%28430W%29%20Nshm%2B_img.jpg]"
495,Ultra V Half-cell Monofacial Module - 535 - 55 Watt (550W),"name:Ultra V Half-cell Monofacial Module - 535 - 55 Watt (550W);Manufacturer(brand):Suntech Power;cell type:Monocrystalline;number of cells:144.0;wattage:550.0;height:35mm;weight:27.5;application:Commercial;product url:[Ultra V Half-cell Monofacial Module - 535 - 55 Watt (550W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-ultra-v-half-cell-monofacial-module-535-55-watt-550w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/8d2cd002-e8ab-4d60-97b7-404c85551b73/Ultra%20V%20Half-cell%20Monofacial%20Module%20-%20535%20-%2055%20Watt%20%28550W%29_img.jpg]"
496,Solar4America-S4A550-144MH10,"name:Solar4America-S4A550-144MH10;Manufacturer(brand):Solar4America;cell type:Monocrystalline;number of cells:144.0;wattage:550.0;height:35mm;weight:28.0;application:Commercial;product url:[Solar4America-S4A550-144MH10](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-solar4america-s4a550-144mh10"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/28daa61b-115a-42f3-ba13-5b9a3016cf10/Solar4America-S4A410-72MH5BB-2.jpg]"
497,Mission Solar Energy - MSE395SX9R,"name:Mission Solar Energy - MSE395SX9R;Manufacturer(brand):Mission Solar Energy;cell type:Monocrystalline;number of cells:66.0;wattage:395.0;height:40mm;weight:21.99;application:Residential;product url:[Mission Solar Energy - MSE395SX9R](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mission-solar-energy-mse395sx9r"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/40e7650f-1dd3-4751-a1d8-de4b56cc7fa5/MissionSolarEnergy_MSE395SX9R_1.jpg, https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/afebd4a9-47d8-4617-b972-6ad5aa8172df/MissionSolarEnergy_MSE395SX9R_2.jpg]"
498,MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (450W),"name:MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (450W);Manufacturer(brand):Maxeon Solar Technologies;cell type:nan;number of cells:72.0;wattage:450.0;height:35mm;weight:22.7;application:Commercial;product url:[MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (450W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-maxeon-6-solar-panel-450-475-watt-450w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/b1aa5e7b-585c-4b0f-bb9a-111b9cbacccf/MAXEON%206%20SOLAR%20PANEL%20%20-%20450%20-%20475%20Watt%20%28450W%29_img.jpeg]"
499,MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (460W),"name:MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (460W);Manufacturer(brand):Maxeon Solar Technologies;cell type:nan;number of cells:72.0;wattage:460.0;height:35mm;weight:22.7;application:Commercial;product url:[MAXEON 6 SOLAR PANEL  - 450 - 475 Watt (460W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-maxeon-6-solar-panel-450-475-watt-460w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/afa70b8b-e7cf-4468-80bb-5bc07850fb62/MAXEON%206%20SOLAR%20PANEL%20%20-%20450%20-%20475%20Watt%20%28460W%29_img.jpeg]"
500,Monocrystalline MAXEON PERFORMANCE 6  - 535 - 555 Watt (555W),"name:Monocrystalline MAXEON PERFORMANCE 6  - 535 - 555 Watt (555W);Manufacturer(brand):Maxeon Solar Technologies;cell type:Monocrystalline;number of cells:nan;wattage:555.0;height:35mm;weight:32.4;application:Commercial;product url:[Monocrystalline MAXEON PERFORMANCE 6  - 535 - 555 Watt (555W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-maxeon-performance-6-535-555-watt-555w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/119956e1-d9bb-4d71-91fc-cb6079da9a58/Monocrystalline%20MAXEON%20PERFORMANCE%206%20%20-%20535%20-%20555%20Watt%20%28555W%29_img.jpg]"
501,Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (405W),"name:Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (405W);Manufacturer(brand):Maxeon Solar Technologies;cell type:Monocrystalline;number of cells:112.0;wattage:405.0;height:40mm;weight:21.2;application:Residential;product url:[Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (405W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-maxeon-3-solar-panel-405-420-watt-405w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/0cd02070-6908-432b-905f-9ecbc7ff363d/Monocrystalline%20MAXEON%203%20SOLAR%20PANEL%20-%20405%20-%20420%20Watt%20%28405W%29_img.jpg]"
502,Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (410W),"name:Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (410W);Manufacturer(brand):Maxeon Solar Technologies;cell type:Monocrystalline;number of cells:112.0;wattage:410.0;height:40mm;weight:21.2;application:Residential;product url:[Monocrystalline MAXEON 3 SOLAR PANEL - 405 - 420 Watt (410W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-monocrystalline-maxeon-3-solar-panel-405-420-watt-410w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/9ab9cce6-8fbd-4660-93f1-2049f4df9247/Monocrystalline%20MAXEON%203%20SOLAR%20PANEL%20-%20405%20-%20420%20Watt%20%28410W%29_img.jpg]"
503,Boviet Solar-BVM6612M-440S-H-HC-BF-DG,"name:Boviet Solar-BVM6612M-440S-H-HC-BF-DG;Manufacturer(brand):Boviet Solar;cell type:Monocrystalline;number of cells:144.0;wattage:440.0;height:35mm;weight:30.99;application:Commercial;product url:[Boviet Solar-BVM6612M-440S-H-HC-BF-DG](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-boviet-solar-bvm6612m-440s-h-hc-bf-dg"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/bd75b60d-6ff1-4cff-8158-a65a91a6e46b/Boviet%20Solar_440W%20VEGA%20SERIES%20BIFACIAL%20PV%20MODULE-1.jpg, https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/4cf0ddd7-e886-4eaa-8376-d02dd94c0bc1/Boviet-Solar_440W-VEGA-SERIES-BIFACIAL-PV-MODULE-2.jpg, https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/ce019ae4-1c57-4f89-bd66-fcc2d3ed367c/Boviet-Solar_440W-VEGA-SERIES-BIFACIAL-PV-MODULE-3.jpg]"
504,Vertex Bifacial Dual Glass Moncosrystalline Module - 480 - 505 Watt (485W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module - 480 - 505 Watt (485W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:150.0;wattage:485.0;height:35mm;weight:30.1;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module - 480 - 505 Watt (485W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-480-505-watt-485w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1ad299ec-930e-4033-8c0b-cf5fe079704d/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20-%20480%20-%20505%20Watt%20%28485W%29_img.jpeg]"
505,Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (405W),"name:Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (405W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:405.0;height:30mm;weight:21.0;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE  - 380 - 405 Watt (405W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-405-watt-405w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/6e414e90-23b9-48e9-a4e4-1af470ebeef4/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%20%20-%20380%20-%20405%20Watt%20%28405W%29_img.jpeg]"
506,BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (610W),"name:BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (610W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:120.0;wattage:610.0;height:33mm;weight:15.65;application:Commercial;product url:[BiHiKu7. 580-610 Watt. Bifacial Monocrystalline PERC.  (610W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku7-580-610-watt-bifacial-monocrystalline-perc-610w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/96897889-571c-45b5-a339-162f5f212ea3/BiHiKu7.%20580-610%20Watt.%20Bifacial%20Monocrystalline%20PERC.%20%20%28610W%29_img.jpg]"
507,Tiger Pro 54HC. 400-420 Watt. Mono-Facial Module.  (410W),"name:Tiger Pro 54HC. 400-420 Watt. Mono-Facial Module.  (410W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline;number of cells:108.0;wattage:410.0;height:30mm;weight:9.98;application:Residential;product url:[Tiger Pro 54HC. 400-420 Watt. Mono-Facial Module.  (410W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tiger-pro-54hc-400-420-watt-mono-facial-module-410w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/263fa7e7-a5f2-4b9d-a161-3f933df302a0/Tiger%20Pro%2054HC.%20400-420%20Watt.%20Mono-Facial%20Module.%20%20%28410W%29_img.jpg]"
508,RSM130-8-430M-450M - 430 - 450 Watt (440W) M,"name:RSM130-8-430M-450M - 430 - 450 Watt (440W) M;Manufacturer(brand):Risen Energy;cell type:Monocrystalline;number of cells:130.0;wattage:440.0;height:30mm;weight:24.0;application:Commercial;product url:[RSM130-8-430M-450M - 430 - 450 Watt (440W) M](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-rsm130-8-430m-450m-430-450-watt-440w-m"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/2c26c500-2263-42fa-bea0-1c1ad77e8b66/RSM130-8-430M-450M%20-%20430%20-%20450%20Watt%20%28440W%29%20M_img.jpeg]"
509,LG NeON 2 BiFacial - 72 Cell - Monocrystalline - 400 - 415 (400W),"name:LG NeON 2 BiFacial - 72 Cell - Monocrystalline - 400 - 415 (400W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:72.0;wattage:400.0;height:40mm;weight:20.3;application:Residential;product url:[LG NeON 2 BiFacial - 72 Cell - Monocrystalline - 400 - 415 (400W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-2-bifacial-72-cell-monocrystalline-400-415-400w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/7da32600-20c0-4ae4-b49c-5914b6309381/LG%20NeON%202%20BiFacial%20-%2072%20Cell%20-%20Monocrystalline%20-%20400%20-%20415%20%28400W%29_img.jpg]"
510,BiHiKu. 435 - 460 Watt. High Power Bifacial Monocrystalline PERC.  (455W),"name:BiHiKu. 435 - 460 Watt. High Power Bifacial Monocrystalline PERC.  (455W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:144.0;wattage:455.0;height:30mm;weight:10.43;application:Commercial;product url:[BiHiKu. 435 - 460 Watt. High Power Bifacial Monocrystalline PERC.  (455W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-bihiku-435-460-watt-high-power-bifacial-monocrystalline-perc-455w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/3fe1daa2-0c70-43e5-b9ea-c2b6df0550a7/BiHiKu.%20435%20-%20460%20Watt.%20High%20Power%20Bifacial%20Monocrystalline%20PERC.%20%20%28455W%29_img.jpeg]"
511,Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (380W),"name:Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (380W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:144.0;wattage:380.0;height:35mm;weight:22.0;application:Residential;product url:[Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (380W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-380w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f8e5b08a-686f-4525-8933-478e79c62975/Tallmax%20FRAMED%20144%20HALF-CELL%20MODULE%20-%20380%20-%20410%20Watt%20%28380W%29_img.jpeg]"
512,Mono 375W MBB Half-cell Black Module - 355-375 Watt (365W),"name:Mono 375W MBB Half-cell Black Module - 355-375 Watt (365W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:120.0;wattage:365.0;height:30mm;weight:20.2;application:Residential;product url:[Mono 375W MBB Half-cell Black Module - 355-375 Watt (365W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-375w-mbb-half-cell-black-module-355-375-watt-365w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/98a2a552-a2b4-4a0b-85c6-6766ac5083db/Mono%20375W%20MBB%20Half-cell%20Black%20Module%20-%20355-375%20Watt%20%28365W%29_img.jpg]"
513,Polycrystalline solar modules - PENTA - 265 - 280 Watt (265W),"name:Polycrystalline solar modules - PENTA - 265 - 280 Watt (265W);Manufacturer(brand):Astronergy;cell type:Polycrystalline;number of cells:60.0;wattage:265.0;height:40mm;weight:18.2;application:Residential;product url:[Polycrystalline solar modules - PENTA - 265 - 280 Watt (265W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-polycrystalline-solar-modules-penta-265-280-watt-265w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/06e05da0-5e67-48e5-9634-50b3eb264108/Polycrystalline%20solar%20modules%20-%20PENTA%20-%20265%20-%20280%20Watt%20%28265W%29_img.jpg]"
514,LG NeON H - 144 Cell - Monocrystalline - 400 - 435 (435W),"name:LG NeON H - 144 Cell - Monocrystalline - 400 - 435 (435W);Manufacturer(brand):LG Solar;cell type:Monocrystalline;number of cells:144.0;wattage:435.0;height:40mm;weight:23.0;application:Commercial;product url:[LG NeON H - 144 Cell - Monocrystalline - 400 - 435 (435W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-lg-neon-h-144-cell-monocrystalline-400-435-435w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/e98698e9-f349-4b3a-b8d8-6b5e40f63dd2/LG%20NeON%20H%20-%20144%20Cell%20-%20Monocrystalline%20-%20400%20-%20435%20%28435W%29_img.jpeg]"
515,"Vertex BACKSHEET MONOCRYSTALLINE MODULE	- 380 - 400 Watt (385W)","name:Vertex BACKSHEET MONOCRYSTALLINE MODULE	- 380 - 400 Watt (385W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:120.0;wattage:385.0;height:30mm;weight:21.0;application:Residential;product url:[Vertex BACKSHEET MONOCRYSTALLINE MODULE	- 380 - 400 Watt (385W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-backsheet-monocrystalline-module-380-400-watt-385w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c6cb0e98-0482-449c-8c7d-857c2a2247a2/Vertex%20BACKSHEET%20MONOCRYSTALLINE%20MODULE%09-%20380%20-%20400%20Watt%20%28385W%29_img.jpeg]"
516,Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (415W),"name:Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (415W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:108.0;wattage:415.0;height:30mm;weight:21.5;application:Residential;product url:[Deep Blue 3.0 - JAM54S30 - 390 - 415 Watt (415W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam54s30-390-415-watt-415w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/82d223a8-400d-4f5c-8ccc-f3970b2bc424/Deep%20Blue%203.0%20-%20JAM54S30%20-%20390%20-%20415%20Watt%20%28415W%29_img.jpg]"
517,Cheetah HC 72M. 390-410 Watt. Monocrystalline PERC Half Cell Model (405W),"name:Cheetah HC 72M. 390-410 Watt. Monocrystalline PERC Half Cell Model (405W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline PERC;number of cells:144.0;wattage:405.0;height:30mm;weight:9.98;application:Residential;product url:[Cheetah HC 72M. 390-410 Watt. Monocrystalline PERC Half Cell Model (405W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-cheetah-hc-72m-390-410-watt-monocrystalline-perc-half-cell-model-405w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/a32f8bd8-588c-41a3-b4fa-c778c510d975/Cheetah%20HC%2072M.%20390-410%20Watt.%20Monocrystalline%20PERC%20Half%20Cell%20Model%20%28405W%29_img.jpg]"
518,DEEP BLUE 3.0 - JAM72S30 - 530 - 555 Watt (545W),"name:DEEP BLUE 3.0 - JAM72S30 - 530 - 555 Watt (545W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:545.0;height:35mm;weight:28.1;application:Commercial;product url:[DEEP BLUE 3.0 - JAM72S30 - 530 - 555 Watt (545W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-deep-blue-3-0-jam72s30-530-555-watt-545w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/31209d71-96e2-40fc-b196-ecc0a466bf6a/DEEP%20BLUE%203.0%20-%20JAM72S30%20-%20530%20-%20555%20Watt%20%28545W%29_img.jpg]"
519,Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (650W),"name:Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (650W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline;number of cells:132.0;wattage:650.0;height:35mm;weight:38.7;application:Commercial;product url:[Vertex Bifacial Dual Glass Moncosrystalline Module  - 640 - 665 Watt (650W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-vertex-bifacial-dual-glass-moncosrystalline-module-640-665-watt-650w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/848c508c-033e-499d-9226-bdec69fed8d4/Vertex%20Bifacial%20Dual%20Glass%20Moncosrystalline%20Module%20%20-%20640%20-%20665%20Watt%20%28650W%29_img.jpeg]"
520,Mono 420W MBB Half-Cell Module - 400 - 420 Watt (420W),"name:Mono 420W MBB Half-Cell Module - 400 - 420 Watt (420W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:420.0;height:35mm;weight:22.4;application:Commercial;product url:[Mono 420W MBB Half-Cell Module - 400 - 420 Watt (420W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-420w-mbb-half-cell-module-400-420-watt-420w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/5d9ac4e1-95cc-472a-be86-813d13e0a66c/Mono%20420W%20MBB%20Half-Cell%20Module%20-%20400%20-%20420%20Watt%20%28420W%29_img.jpg]"
521,Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (385W),"name:Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (385W);Manufacturer(brand):Trina Solar;cell type:Monocrystalline PERC;number of cells:144.0;wattage:385.0;height:35mm;weight:22.0;application:Residential;product url:[Tallmax FRAMED 144 HALF-CELL MODULE - 380 - 410 Watt (385W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-tallmax-framed-144-half-cell-module-380-410-watt-385w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/f1e11b57-23fc-443e-b850-cb360a72d247/Tallmax%20FRAMED%20144%20HALF-CELL%20MODULE%20-%20380%20-%20410%20Watt%20%28385W%29_img.jpeg]"
522,Cheetah HC 60MB. 320-340 Watt. Monocrystalline PERC Half Cell Model (330W),"name:Cheetah HC 60MB. 320-340 Watt. Monocrystalline PERC Half Cell Model (330W);Manufacturer(brand):Jinko Solar;cell type:Monocrystalline PERC;number of cells:120.0;wattage:330.0;height:30mm;weight:8.39;application:Residential;product url:[Cheetah HC 60MB. 320-340 Watt. Monocrystalline PERC Half Cell Model (330W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-cheetah-hc-60mb-320-340-watt-monocrystalline-perc-half-cell-model-330w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/c3c8a469-3efc-4573-a920-9ec2739e2b49/Cheetah%20HC%2060MB.%20320-340%20Watt.%20Monocrystalline%20PERC%20Half%20Cell%20Model%20%28330W%29_img.jpg]"
523,Hi-MO 5m - 535 - 555 Watt (545W),"name:Hi-MO 5m - 535 - 555 Watt (545W);Manufacturer(brand):LONGi;cell type:nan;number of cells:144.0;wattage:545.0;height:35mm;weight:27.2;application:Commercial;product url:[Hi-MO 5m - 535 - 555 Watt (545W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hi-mo-5m-535-555-watt-545w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/d62f579e-f46f-4cbc-8618-1bf581f812b0/Hi-MO%205m%20-%20535%20-%20555%20Watt%20%28545W%29_img.jpg]"
524,Mono 420W MBB Half-Cell Module - 400 - 420 Watt (405W),"name:Mono 420W MBB Half-Cell Module - 400 - 420 Watt (405W);Manufacturer(brand):JA Solar;cell type:Monocrystalline;number of cells:144.0;wattage:405.0;height:35mm;weight:22.4;application:Residential;product url:[Mono 420W MBB Half-Cell Module - 400 - 420 Watt (405W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-mono-420w-mbb-half-cell-module-400-420-watt-405w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/1082b3ea-dc1c-4347-9126-a61deaeaea7e/Mono%20420W%20MBB%20Half-Cell%20Module%20-%20400%20-%20420%20Watt%20%28405W%29_img.jpg]"
525,HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (645W),"name:HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (645W);Manufacturer(brand):Canadian Solar;cell type:Monocrystalline;number of cells:132.0;wattage:645.0;height:35mm;weight:15.6;application:Commercial;product url:[HiKu7. 640 - 670 Watt. Monocrystalline PERC.  (645W)](""https://inxeptionmarketplace-crate.inxeption.io/purl/inxeptionenergymarketplace-hiku7-640-670-watt-monocrystalline-perc-645w-"");image url:[https://s3.amazonaws.com/prisma-oce.inxeption.io/ledger207/da67d57c-7809-4a3f-957b-11fd6dfd7890/HiKu7.%20640%20-%20670%20Watt.%20Monocrystalline%20PERC.%20%20%28645W%29_img.jpg]"
